cantica;canto;cum_index;index;text;author
2;31;9041;8;that voice began to move, and yet gave out;kirkpatrick
2;31;9042;9;before it cleared the larynx and the throat.;kirkpatrick
2;31;9043;10;She bore this for a while, and then she said:;kirkpatrick
2;31;9044;11;‘Respond to me. Your wretched memories;kirkpatrick
2;31;9045;12;have not been struck through yet by Lethe’s stream.’;kirkpatrick
2;31;9046;13;Fear and confusion, intermixed in me,;kirkpatrick
2;31;9047;14;drove from my lips a ‘yes’ so hard to hear;kirkpatrick
2;31;9048;15;it needed sight to make it understood.;kirkpatrick
2;31;9049;16;A crossbow triggered under too much stress;kirkpatrick
2;31;9050;17;snaps its own string and splinters at the arc.;kirkpatrick
2;31;9051;18;Its shaft thus hits the target with less force.;kirkpatrick
2;31;9052;19;I burst in that same way beneath the load;kirkpatrick
2;31;9053;20;and, shedding streams of sighs and sobs and tears, my;kirkpatrick
2;31;9054;21;voice came slack and slow along its course.;kirkpatrick
2;31;9055;22;And so: ‘In your desire for me,’ she said,;kirkpatrick
2;31;9056;23;‘which then was leading you to love the Good;kirkpatrick
2;31;9057;24;beyond which we cannot aspire to reach,;kirkpatrick
2;31;9058;25;what ditches or what chains across your path;kirkpatrick
2;31;9059;26;did you discover that led you to strip;kirkpatrick
2;31;9060;27;the hopes you had of getting further on?;kirkpatrick
2;31;9061;28;What easements, proﬁts, gain or beneﬁt;kirkpatrick
2;31;9062;29;displayed themselves to you on other brows;kirkpatrick
2;31;9063;30;that you preferred to ﬂounce within their sight?’;kirkpatrick
2;31;9064;31;I drew the bitterest of sighs, but then;kirkpatrick
2;31;9065;32;I hardly had the voice left to respond.;kirkpatrick
2;31;9066;33;My lips were labouring to give to words some form.;kirkpatrick
2;31;9067;34;Weeping, I said: ‘Mere things of here and now;kirkpatrick
2;31;9068;35;and their false pleasures turned my steps away;kirkpatrick
2;31;9069;36;the moment that your face had hid itself.’;kirkpatrick
2;31;9070;37;‘Had you,’ she said, ‘been silent, or denied;kirkpatrick
2;31;9071;38;what you confess, your guilt would equally;kirkpatrick
2;31;9072;39;have been observed. It’s known to such a judge!;kirkpatrick
2;31;9073;40;But when the plea of guilty, in this court,;kirkpatrick
2;31;9074;41;bursts, freely uttered, from the sinner’s cheek,;kirkpatrick
2;31;9075;42;the grindstone here will turn against the blade.;kirkpatrick
2;31;9076;43;And yet – so you may bear the proper shame;kirkpatrick
2;31;9077;44;your error brings and, hearing, once again,;kirkpatrick
2;31;9078;45;the siren call you may show greater strength –;kirkpatrick
2;31;9079;46;put to one side the seed that nurtures tears.;kirkpatrick
2;31;9080;47;Listen and hear how down a diﬀerent path;kirkpatrick
2;31;9081;48;my ﬂesh, when buried, should have made you move.;kirkpatrick
2;31;9082;49;Never had art or nature shown to you;kirkpatrick
2;31;9083;50;such beauty and delight as did those limbs;kirkpatrick
2;31;9084;51;in which I was enclosed, now strewn in earth.;kirkpatrick
2;31;9085;52;And if that great delight, because I died,;kirkpatrick
2;31;9086;53;did fail for you, what other dying thing;kirkpatrick
2;31;9087;54;should then have drawn you to desire of it?;kirkpatrick
2;31;9088;55;Pierced by the arrows of fallacious things,;kirkpatrick
2;31;9089;56;you should at once have raised yourself on high,;kirkpatrick
2;31;9090;57;to follow me, I being none such now.;kirkpatrick
2;31;9091;58;You ought not to have weighed your feathers down;kirkpatrick
2;31;9092;59;just waiting to be stricken by some girl,;kirkpatrick
2;31;9093;60;or other novelty of short-lived use.;kirkpatrick
2;31;9094;61;A newborn chick will take a blow or two.;kirkpatrick
2;31;9095;62;But arrows ﬂy, and nets are spread in vain,;kirkpatrick
2;31;9096;63;before the eyes of any fully ﬂedged.’;kirkpatrick
2;31;9097;64;As little boys who stand there dumb with shame,;kirkpatrick
2;31;9098;65;eyes on the ground and listening to what’s said,;kirkpatrick
2;31;9099;66;aware – very sorry – of what they are,;kirkpatrick
2;31;9100;67;so I, too, simply stood. And she said: ‘Since;kirkpatrick
2;31;9101;68;you grieve at what you’re hearing, raise your beard and,;kirkpatrick
2;31;9102;69;looking up, you’ll feel still greater pain.’;kirkpatrick
2;31;9103;70;With less resistance some well-sinewed oak;kirkpatrick
2;31;9104;71;is rooted out by northern winds of ours,;kirkpatrick
2;31;9105;72;or blasts from savage Iarbas’ Libyan realm,;kirkpatrick
2;31;9106;73;than I at her command raised up my chin.;kirkpatrick
2;31;9107;74;And when she spoke of ‘beard’ (to name my face),;kirkpatrick
2;31;9108;75;I knew the venom that her meaning bore.;kirkpatrick
2;31;9109;76;But as I stretched to show my face to her,;kirkpatrick
2;31;9110;77;those primal creatures, as my eyes observed,;kirkpatrick
2;31;9111;78;had ceased in scattering their arc of ﬂowers.;kirkpatrick
2;31;9112;79;Those lights of mine, still very far from sure,;kirkpatrick
2;31;9113;80;saw Beatrice turn towards the beast,;kirkpatrick
2;31;9114;81;being two natures and, in person, one.;kirkpatrick
2;31;9115;82;Beneath her veil, beyond the ﬂowing stream,;kirkpatrick
2;31;9116;83;she overcame, it seemed, what once she’d been,;kirkpatrick
2;31;9117;84;when once, as here, she overcame all women.;kirkpatrick
2;31;9118;85;The nettle of remorse now stung so sharp,;kirkpatrick
2;31;9119;86;whatever else had drawn me most to love;kirkpatrick
2;31;9120;87;became for me my utmost enemy.;kirkpatrick
2;31;9121;88;It gnawed my heart – the consciousness of this –;kirkpatrick
2;31;9122;89;that, overwhelmed, I fell. What I became,;kirkpatrick
2;31;9123;90;she knows who is the cause of why I did.;kirkpatrick
2;31;9124;91;Then when my heart gave back my outward powers,;kirkpatrick
2;31;9125;92;the donna whom I’d found there all alone,;kirkpatrick
2;31;9126;93;I saw above me, saying: ‘Grip me! Grip!’;kirkpatrick
2;31;9127;94;She’d drawn me up to throat height in the stream,;kirkpatrick
2;31;9128;95;and, pulling me behind her, went her way;kirkpatrick
2;31;9129;96;across the wave as light as any skiﬀ.;kirkpatrick
2;31;9130;97;And then, when I approached the blessed shore,;kirkpatrick
2;31;9131;98;‘Asperges me’ was heard, so sweetly sung;kirkpatrick
2;31;9132;99;I can’t remember it, still less can write.;kirkpatrick
2;31;9133;100;That lovely lady, opening wide her arms,;kirkpatrick
2;31;9134;101;circled my head, submerging me so far;kirkpatrick
2;31;9135;102;I could not help but swallow from the stream.;kirkpatrick
2;31;9136;103;From there she took and led me, bathed, still wet,;kirkpatrick
2;31;9137;104;to join the dance of those four lovely ones.;kirkpatrick
2;31;9138;105;And each one raised an arm to cover me.;kirkpatrick
2;31;9139;106;‘We, here, are nymphs and, in the heavens, stars,;kirkpatrick
2;31;9140;107;given to Beatrice as her maids,;kirkpatrick
2;31;9141;108;before she ﬁrst descended to the world.;kirkpatrick
2;31;9142;109;We’ll lead you to her eyes. Yet to that light,;kirkpatrick
2;31;9143;110;so jubilant, within, those three beyond –;kirkpatrick
2;31;9144;111;their gaze still deeper – will make yours more keen.’;kirkpatrick
2;31;9145;112;So, singing, they began and, moving on,;kirkpatrick
2;31;9146;113;they brought me with them to the Gryphon’s breast,;kirkpatrick
2;31;9147;114;where, turned towards us, Beatrice stood.;kirkpatrick
2;31;9148;115;‘Make sure,’ they said, ‘you do not spare your eyes.;kirkpatrick
2;31;9149;116;We’ve placed you here before these emeralds,;kirkpatrick
2;31;9150;117;from which Love aimed his arrows at you once.’;kirkpatrick
2;31;9151;118;A thousand longings, ﬁercer far than ﬂame,;kirkpatrick
2;31;9152;119;wrestled my eyes to her eyes, shining back,;kirkpatrick
2;31;9153;120;ﬁxed on the Gryphon, never wavering.;kirkpatrick
2;31;9154;121;No diﬀerently from sun in mirror glass,;kirkpatrick
2;31;9155;122;the twyform beast shone rays into her eyes,;kirkpatrick
2;31;9156;123;displaying one and then the other kind.;kirkpatrick
2;31;9157;124;Reader, just think how great my wonder was;kirkpatrick
2;31;9158;125;to see that creature stilled within itself;kirkpatrick
2;31;9159;126;and yet – within that icon – altering.;kirkpatrick
2;31;9160;127;And, while astounded, yet so full of joy,;kirkpatrick
2;31;9161;128;my soul received the savour of the food;kirkpatrick
2;31;9162;129;that feeds us full and makes us thirst for more,;kirkpatrick
2;31;9163;130;the other three who showed, in all they did,;kirkpatrick
2;31;9164;131;that they were scions of a greater tribe;kirkpatrick
2;31;9165;132;came forward, to their angel’s chant, en loure.;kirkpatrick
2;31;9166;133;‘Turn, Beatrice, turn your holy eyes’;kirkpatrick
2;31;9167;134;(their song went thus) ‘on your most faithful one who, for;kirkpatrick
2;31;9168;135;your sight, has moved so many steps.;kirkpatrick
2;31;9169;136;In grace, we beg, do us the grace to lift;kirkpatrick
2;31;9170;137;the veil that veils your lips so he can tell;kirkpatrick
2;31;9171;138;the second beauty that you still conceal.’;kirkpatrick
2;31;9172;139;Splendour of living and eternal light!;kirkpatrick
2;31;9173;140;Who would not seem – though pale from studying;kirkpatrick
2;31;9174;141;deep in Parnassian shade, whose wells he drinks –  still;kirkpatrick
2;31;9175;142;to be much encumbered in his mind,;kirkpatrick
2;31;9176;143;endeavouring to draw what you then seemed,;kirkpatrick
2;31;9177;144;where heavens in harmony alone enshadow you,;kirkpatrick
2;31;9178;145;as you came forth and showed yourself in air?;kirkpatrick
2;32;9179;1;My eyes were now so ﬁxedly intent;kirkpatrick
2;32;9180;2;to free themselves from that decade-long thirst;kirkpatrick
2;32;9181;3;that every sense but sight had been eclipsed.;kirkpatrick
2;32;9182;4;This side and that, my eyes were walled about;kirkpatrick
2;32;9183;5;with ‘I-don’t-care-at-all’ (the holy smile;kirkpatrick
2;32;9184;6;so drew them to it with its age-old net!),;kirkpatrick
2;32;9185;7;when, by sheer force, my face was turned around;kirkpatrick
2;32;9186;8;towards my left by all those deities,;kirkpatrick
2;32;9187;9;hearing from them a ‘Far too ﬁxedly!’;kirkpatrick
2;32;9188;10;And that debility that’s found in eyes;kirkpatrick
2;32;9189;11;when just now stricken by a blinding sun;kirkpatrick
2;32;9190;12;here left me, for some moments, without sight.;kirkpatrick
2;32;9191;13;But when my eye refocused on the less;kirkpatrick
2;32;9192;14;(the ‘less’ I mean in contrast to that great;kirkpatrick
2;32;9193;15;thing seen from which, with strain, I’d turned away)  the;kirkpatrick
2;32;9194;16;glorious army had, I saw, right-wheeled –;kirkpatrick
2;32;9195;17;those seven ﬂames ahead – to face the sun,;kirkpatrick
2;32;9196;18;and so to make its march towards the east.;kirkpatrick
2;32;9197;19;As, to protect itself, a squadron turns,;kirkpatrick
2;32;9198;20;wheeling beneath its shields around the ﬂag,;kirkpatrick
2;32;9199;21;till every man has made a turnabout,;kirkpatrick
2;32;9200;22;so, too, those troops of that celestial realm;kirkpatrick
2;32;9201;23;that marched in front went by us, rank by rank,;kirkpatrick
2;32;9202;24;before the chariot had turned its pole.;kirkpatrick
2;32;9203;25;The donne then went back beside its wheels.;kirkpatrick
2;32;9204;26;The Gryphon drew its blessèd burden on.;kirkpatrick
2;32;9205;27;And not a single feather stirred or fell.;kirkpatrick
2;32;9206;28;The lovely one who’d drawn me through the pass,;kirkpatrick
2;32;9207;29;Statius and I now followed – at that wheel;kirkpatrick
2;32;9208;30;which, in its orbit, traced the lesser arc.;kirkpatrick
2;32;9209;31;So passing through that deep yet empty grove;kirkpatrick
2;32;9210;32;(the fault of her who trusted in the snake),;kirkpatrick
2;32;9211;33;our steps were measured to the angel song.;kirkpatrick
2;32;9212;34;The distance that, perhaps, we travelled so,;kirkpatrick
2;32;9213;35;was three ﬂights of an arrow when discharged.;kirkpatrick
2;32;9214;36;And Beatrice now, at last, came down.;kirkpatrick
2;32;9215;37;I heard them murmur ‘Adam’, all as one.;kirkpatrick
2;32;9216;38;And then they circled round a leaﬂess tree.;kirkpatrick
2;32;9217;39;Its every branch was stripped of greenery.;kirkpatrick
2;32;9218;40;The crested peak which broadens out the more;kirkpatrick
2;32;9219;41;the more it rises, would, for height, inspire;kirkpatrick
2;32;9220;42;wonder in Hindus in their own great woods.;kirkpatrick
2;32;9221;43;‘Blessèd are you, the Gryphon. With your beak;kirkpatrick
2;32;9222;44;you did not spoil this wood, so sweet to taste.;kirkpatrick
2;32;9223;45;For, after tasting, bellies writhe, all sick.’;kirkpatrick
2;32;9224;46;Around the mighty tree they made this cry.;kirkpatrick
2;32;9225;47;And then the creature, two-formed in its birth:;kirkpatrick
2;32;9226;48;‘In this way, all that’s true and just is saved.’;kirkpatrick
2;32;9227;49;Then, turned towards the pole he’d drawn before,;kirkpatrick
2;32;9228;50;towards the foot of that long-widowed sprig,;kirkpatrick
2;32;9229;51;he tugged it and then left it bound to that.;kirkpatrick
2;32;9230;52;Compare: in spring the great light of the sun;kirkpatrick
2;32;9231;53;cascades on earthly trees conjoined with that;kirkpatrick
2;32;9232;54;which shines out following the astral Carp.;kirkpatrick
2;32;9233;55;These trees then swell. The colour is renewed,;kirkpatrick
2;32;9234;56;in each and all, before the sun moves on;kirkpatrick
2;32;9235;57;to yoke its horses to some other star.;kirkpatrick
2;32;9236;58;So did this tree, whose boughs had hung bereft,;kirkpatrick
2;32;9237;59;take on new strength, in colour opening;kirkpatrick
2;32;9238;60;to more than violet and to less than rose.;kirkpatrick
2;32;9239;61;I did not understand (it’s not sung here);kirkpatrick
2;32;9240;62;the hymn these people sang, nor could I bear;kirkpatrick
2;32;9241;63;in full the beauty of its harmonies.;kirkpatrick
2;32;9242;64;If I could trace the drowsiness that came;kirkpatrick
2;32;9243;65;on hearing Syrinx sung to ruthless eyes –;kirkpatrick
2;32;9244;66;those eyes that wakefulness cost very dear –;kirkpatrick
2;32;9245;67;then, from that model, as a painter paints,;kirkpatrick
2;32;9246;68;I’d draw in my design how I now slept.;kirkpatrick
2;32;9247;69;But that needs someone who can feign sleep well.;kirkpatrick
2;32;9248;70;So I speed on to when I came awake,;kirkpatrick
2;32;9249;71;and say how splendour tore apart sleep’s veil;kirkpatrick
2;32;9250;72;and this cry: ‘Rise! What are you doing there?’;kirkpatrick
2;32;9251;73;When brought to see the budding apple ﬂowers;kirkpatrick
2;32;9252;74;which make the angels greedy for their fruit,;kirkpatrick
2;32;9253;75;and makes in Heaven perpetual marriage feast,;kirkpatrick
2;32;9254;76;Peter and James and John were overcome;kirkpatrick
2;32;9255;77;but, waking once again, they heard that word;kirkpatrick
2;32;9256;78;which shattered greater sleeps than theirs had been,;kirkpatrick
2;32;9257;79;and saw the school they’d sat in two souls short –;kirkpatrick
2;32;9258;80;since Moses and Elijah both had gone –;kirkpatrick
2;32;9259;81;their teacher with his robe now much transformed.;kirkpatrick
2;32;9260;82;So, too, I woke, and saw, above me there,;kirkpatrick
2;32;9261;83;the one who in compassion led my steps;kirkpatrick
2;32;9262;84;along the river sometime earlier.;kirkpatrick
2;32;9263;85;And, full of doubt, I said: ‘Where’s Beatrice?’;kirkpatrick
2;32;9264;86;At which, ‘See there,’ she said, ‘beneath the leaves – now;kirkpatrick
2;32;9265;87;new – she’s seated on the root of that.;kirkpatrick
2;32;9266;88;And see the company that encircles her!;kirkpatrick
2;32;9267;89;The rest behind the Gryphon go on high,;kirkpatrick
2;32;9268;90;singing a deeper, ever sweeter song.’;kirkpatrick
2;32;9269;91;And if her speech ﬂowed further on than this,;kirkpatrick
2;32;9270;92;I do not know. My eyes were set, by now,;kirkpatrick
2;32;9271;93;on her. She’d closed my mind to other thoughts.;kirkpatrick
2;32;9272;94;Alone, she sat upon that one true earth;kirkpatrick
2;32;9273;95;as guard, left there to watch the chariot;kirkpatrick
2;32;9274;96;which, as I’d seen, the two-form beast had tied.;kirkpatrick
2;32;9275;97;The seven nymphs encloistered her around;kirkpatrick
2;32;9276;98;and in their hands all carried lights, secure;kirkpatrick
2;32;9277;99;from Aquilonian or Austral winds.;kirkpatrick
2;32;9278;100;‘With me a while you’ll be a woodsman here;kirkpatrick
2;32;9279;101;and then, with me, a citizen eternally;kirkpatrick
2;32;9280;102;in that new Rome where Christ is Roman, too.;kirkpatrick
2;32;9281;103;And so, to aid the world that lives all wrong,;kirkpatrick
2;32;9282;104;keep your eyes ﬁrmly on the chariot.;kirkpatrick
2;32;9283;105;And what you see write down when you go back.’;kirkpatrick
2;32;9284;106;Thus Beatrice. I myself, devout,;kirkpatrick
2;32;9285;107;touching the feet of all that she ordained,;kirkpatrick
2;32;9286;108;gave eye and mind to where she said I should.;kirkpatrick
2;32;9287;109;No ﬁre that rains from regions farthest oﬀ;kirkpatrick
2;32;9288;110;has, from the densest vapours, struck;kirkpatrick
2;32;9289;111;as rapidly in motion as I saw;kirkpatrick
2;32;9290;112;the Eagle, bird of Jupiter, swoop down;kirkpatrick
2;32;9291;113;straight through the tree, to rip oﬀ all its bark – the;kirkpatrick
2;32;9292;114;ﬂowers as well, and all its new green leaves.;kirkpatrick
2;32;9293;115;It struck the chariot with all its force,;kirkpatrick
2;32;9294;116;making it lurch – a ship in jeopardy,;kirkpatrick
2;32;9295;117;vanquished by windward and then leeward gusts.;kirkpatrick
2;32;9296;118;Within the cradle of the Victory Car;kirkpatrick
2;32;9297;119;I saw a vixen headlong hurl herself,;kirkpatrick
2;32;9298;120;starving, it seemed, for any healthy food.;kirkpatrick
2;32;9299;121;And yet, reproving all her loathsome faults,;kirkpatrick
2;32;9300;122;my lady sent that vixen oﬀ in ﬂight –;kirkpatrick
2;32;9301;123;or such ﬂight as her ﬂeshless bones could bear.;kirkpatrick
2;32;9302;124;But then from where the Eagle ﬁrst had come,;kirkpatrick
2;32;9303;125;I saw it swoop down on the chariot-ark;kirkpatrick
2;32;9304;126;and leave it feathered as it was itself.;kirkpatrick
2;32;9305;127;And then, as coming from some grieving heart,;kirkpatrick
2;32;9306;128;a voice came from the heavens. This voice said:;kirkpatrick
2;32;9307;129;‘My little ship, what ill load weighs you down!’;kirkpatrick
2;32;9308;130;And then, it seemed, the earth beneath both wheels;kirkpatrick
2;32;9309;131;gaped wide. I saw a dragon coming out;kirkpatrick
2;32;9310;132;that thrust its tail deep in the Chariot.;kirkpatrick
2;32;9311;133;And then, as wasps do, drawing out their sting,;kirkpatrick
2;32;9312;134;so did the dragon its malignant tail –;kirkpatrick
2;32;9313;135;tearing out planks – then went oﬀ, wandering.;kirkpatrick
2;32;9314;136;What wood remained, like grass in living earth,;kirkpatrick
2;32;9315;137;with eagle feathers – oﬀered, as may be;kirkpatrick
2;32;9316;138;with generous purpose kindly meant to heal –;kirkpatrick
2;32;9317;139;covered itself once more and covered all,;kirkpatrick
2;32;9318;140;both wheels and pole, within the time it takes;kirkpatrick
2;32;9319;141;for open mouths to breathe the longest sigh.;kirkpatrick
2;32;9320;142;Then, so transformed, the sacred structure sent;kirkpatrick
2;32;9321;143;new heads out all along its many parts,;kirkpatrick
2;32;9322;144;three on the pole and one on all four sides.;kirkpatrick
2;32;9323;145;The ﬁrst three heads were horned as oxen are.;kirkpatrick
2;32;9324;146;The four, though, on their brows bore single horns.;kirkpatrick
2;32;9325;147;No monster like this ever has been seen.;kirkpatrick
2;32;9326;148;As conﬁdent as strongholds in the hills,;kirkpatrick
2;32;9327;149;sitting there now, a loose-wrapped whore appeared, her;kirkpatrick
2;32;9328;150;ﬂickering lashes quick to look around.;kirkpatrick
2;32;9329;151;And then I saw a giant standing by,;kirkpatrick
2;32;9330;152;lest she should ever lift her eyes from him.;kirkpatrick
2;32;9331;153;And every now and then these two would kiss.;kirkpatrick
2;32;9332;154;But since her wandering and cupidinous eye;kirkpatrick
2;32;9333;155;was turned on me, that rabid paramour;kirkpatrick
2;32;9334;156;whipped her ferociously from head to foot.;kirkpatrick
2;32;9335;157;Then, full of jealousy and raw, wild wrath,;kirkpatrick
2;32;9336;158;he loosed the beast and led it through the wood,;kirkpatrick
2;32;9337;159;so far the wood itself now formed a shield;kirkpatrick
2;32;9338;160;between the whore and weird new beast and me.;kirkpatrick
2;33;9339;1;‘Deus, venerunt gentes ,’ – alternating;kirkpatrick
2;33;9340;2;three, then four – the seven donne , weeping;kirkpatrick
2;33;9341;3;gently, sweetly, began to chant that psalm.;kirkpatrick
2;33;9342;4;And Beatrice, sighing in compassion,;kirkpatrick
2;33;9343;5;listened and changed, to hear them, hardly less;kirkpatrick
2;33;9344;6;than Mary did when she stood by the Cross.;kirkpatrick
2;33;9345;7;But when those other virgins granted her;kirkpatrick
2;33;9346;8;a place to speak, she, rising to her feet,;kirkpatrick
2;33;9347;9;responded, ﬁery in her colour, thus:;kirkpatrick
2;33;9348;10;"‘Modicum, et non videbitis me ;";kirkpatrick
2;33;9349;11;et iterum , my most beloved sisters,;kirkpatrick
2;33;9350;12;modicum, et vos videbitis me.’;kirkpatrick
2;33;9351;13;She then sent all those seven on ahead;kirkpatrick
2;33;9352;14;and, with one gesture, brought along behind;kirkpatrick
2;33;9353;15;myself, the lady and the sage who’d stayed.;kirkpatrick
2;33;9354;16;And so she went her way, but had not placed;kirkpatrick
2;33;9355;17;her tenth step on the earth (or so I think);kirkpatrick
2;33;9356;18;before her glance had pierced me, eye to eye.;kirkpatrick
2;33;9357;19;And, calm in countenance, ‘Come on. Be quick,;kirkpatrick
2;33;9358;20;so if I choose,’ she said, ‘to speak to you,;kirkpatrick
2;33;9359;21;you’ll be well placed to hear what I may say.’;kirkpatrick
2;33;9360;22;As soon as I was with her, as I ought,;kirkpatrick
2;33;9361;23;‘Dear brother, now you’re walking by my side,;kirkpatrick
2;33;9362;24;why don’t you seek to question me?’ she said.;kirkpatrick
2;33;9363;25;It happened now to me (it often does;kirkpatrick
2;33;9364;26;to those too reverent with superiors,;kirkpatrick
2;33;9365;27;who can’t get living voice behind their teeth);kirkpatrick
2;33;9366;28;that I began without a full, clear sound:;kirkpatrick
2;33;9367;29;‘My lady, what your need is, you well know,;kirkpatrick
2;33;9368;30;and also what is good to meet that need.’;kirkpatrick
2;33;9369;31;And she to me: ‘From dread and shame alike,;kirkpatrick
2;33;9370;32;I’d have you now at once unknot yourself,;kirkpatrick
2;33;9371;33;so you no longer speak as in a dream.;kirkpatrick
2;33;9372;34;Know this: the vessel that the serpent broke;kirkpatrick
2;33;9373;35;was and is not. But let the guilty one;kirkpatrick
2;33;9374;36;be sure God’s vengeance need not fear grave-sops.;kirkpatrick
2;33;9375;37;The eagle, leaving feathers on the Cart –;kirkpatrick
2;33;9376;38;through which it, ﬁrst, was monster then the prey –;kirkpatrick
2;33;9377;39;will not for ever be without an heir.;kirkpatrick
2;33;9378;40;I see with certainty, and therefore say;kirkpatrick
2;33;9379;41;that stars, secure from obstacle or bar,;kirkpatrick
2;33;9380;42;are drawing near to give to us the hour;kirkpatrick
2;33;9381;43;in which will come FIVE HUNDRED TEN AND FIVE;kirkpatrick
2;33;9382;44;as messenger of God to slay that thief –;kirkpatrick
2;33;9383;45;the giant, too, whom she makes mischief with.;kirkpatrick
2;33;9384;46;It may be that my narrative – as dark;kirkpatrick
2;33;9385;47;as those of Themis and the Sphinx – will blunt;kirkpatrick
2;33;9386;48;(as theirs did), not persuade your intellect.;kirkpatrick
2;33;9387;49;Yet real events will soon prove Naiades,;kirkpatrick
2;33;9388;50;who’ll free you from this enigmatic knot;kirkpatrick
2;33;9389;51;yet bring no harm to grazing sheep or grain.;kirkpatrick
2;33;9390;52;Note well. And, as these words are borne from me,;kirkpatrick
2;33;9391;53;inscribe them for a sign to those who live;kirkpatrick
2;33;9392;54;the life that rapidly runs on to death.;kirkpatrick
2;33;9393;55;And take good care, when you write all this down,;kirkpatrick
2;33;9394;56;that you don’t hide how you have seen the tree,;kirkpatrick
2;33;9395;57;twice over now, stripped bare and robbed of green.;kirkpatrick
2;33;9396;58;Whoever steals from it, or tears its trunk;kirkpatrick
2;33;9397;59;blasphemes, by doing so, against the God;kirkpatrick
2;33;9398;60;who made it sacred for His use alone.;kirkpatrick
2;33;9399;61;Five thousand years and more, the ﬁrst of souls –;kirkpatrick
2;33;9400;62;condemned to yearning pain for biting it –;kirkpatrick
2;33;9401;63;hungered for Him whose own self scourged that bite.;kirkpatrick
2;33;9402;64;Your wits lie sleeping if you do not judge;kirkpatrick
2;33;9403;65;that soaring height, inverted at the top,;kirkpatrick
2;33;9404;66;to be occasioned by some unique cause.;kirkpatrick
2;33;9405;67;And if, around your mind, your own vain thoughts;kirkpatrick
2;33;9406;68;had not been calcifying Elsa streams,;kirkpatrick
2;33;9407;69;their joys like Pyramus to mulberries,;kirkpatrick
2;33;9408;70;then, from its many attributes alone,;kirkpatrick
2;33;9409;71;you, in this allegory, might well have seen;kirkpatrick
2;33;9410;72;that tree to be God’s justice known in bans.;kirkpatrick
2;33;9411;73;But since I see that you, in intellect,;kirkpatrick
2;33;9412;74;are turned to stone and petriﬁed, pure black,;kirkpatrick
2;33;9413;75;hence dazzled by the light of what I say,;kirkpatrick
2;33;9414;76;I wish, as well, that you’ll bear this within –;kirkpatrick
2;33;9415;77;at least as image, not yet written script –;kirkpatrick
2;33;9416;78;as pilgrims bring their staves back wreathed with palms.’;kirkpatrick
2;33;9417;79;And I: ‘No less than wax, I’ll bear the print;kirkpatrick
2;33;9418;80;and never change the shape impressed on it,;kirkpatrick
2;33;9419;81;seeing my brain has now been signed by you.;kirkpatrick
2;33;9420;82;But why so far above my powers of sight;kirkpatrick
2;33;9421;83;does your word, so much longed for, take its ﬂight;kirkpatrick
2;33;9422;84;so that the more it strives it loses more?’;kirkpatrick
2;33;9423;85;‘I ask,’ she said, ‘so you will know how far;kirkpatrick
2;33;9424;86;that school of yours can follow what I say,;kirkpatrick
2;33;9425;87;and see what its philosophy can do,;kirkpatrick
2;33;9426;88;and also that you see how all your ways;kirkpatrick
2;33;9427;89;diverge, as distant from the ways of God;kirkpatrick
2;33;9428;90;as your world is, untuned, from swiftest spheres.’;kirkpatrick
2;33;9429;91;‘I cannot call to mind,’ I answered her,;kirkpatrick
2;33;9430;92;‘that I have ever been estranged from you.;kirkpatrick
2;33;9431;93;My conscience sets sharp teeth in me for that.’;kirkpatrick
2;33;9432;94;‘And if you cannot bring that back to mind,’;kirkpatrick
2;33;9433;95;smiling, she answered me, ‘then just recall;kirkpatrick
2;33;9434;96;you’ve drunk, this very day, from Lethe’s stream.;kirkpatrick
2;33;9435;97;And if, when smoke appears, it proves there’s ﬁre,;kirkpatrick
2;33;9436;98;then this oblivion will itself conclude;kirkpatrick
2;33;9437;99;that guilt once drew your will away, elsewhere.;kirkpatrick
2;33;9438;100;My words must be as naked, after this,;kirkpatrick
2;33;9439;101;as far as they may ﬁttingly unveil;kirkpatrick
2;33;9440;102;themselves to your as-yet-untutored sight.’;kirkpatrick
2;33;9441;103;Its spark more brilliant and with slower step,;kirkpatrick
2;33;9442;104;the sun now held the circle of the noon,;kirkpatrick
2;33;9443;105;which moves (from what one sees) from side to side,;kirkpatrick
2;33;9444;106;when, stopping – as a guide will stop, who goes;kirkpatrick
2;33;9445;107;before the rest as escort if he ﬁnds;kirkpatrick
2;33;9446;108;some novelty or traces of the strange –;kirkpatrick
2;33;9447;109;the donne reached the edges of that shade;kirkpatrick
2;33;9448;110;cast, as in mountains, over chilly streams;kirkpatrick
2;33;9449;111;beneath green leaves and boughs of ebony.;kirkpatrick
2;33;9450;112;Ahead of them, as from a single spring,;kirkpatrick
2;33;9451;113;it seemed I saw the Tigris and Euphrates;kirkpatrick
2;33;9452;114;rise and then part, like friends, reluctantly.;kirkpatrick
2;33;9453;115;‘You light and glory of the human race,;kirkpatrick
2;33;9454;116;what are these waters that, from one sole source,;kirkpatrick
2;33;9455;117;rise up then, spreading, distance each from each?’;kirkpatrick
2;33;9456;118;To this demand: ‘Best ask,’ the answer came,;kirkpatrick
2;33;9457;119;‘Matelda. She’ll reply to you.’ She did –;kirkpatrick
2;33;9458;120;meaning, it seemed, to free herself from blame,;kirkpatrick
2;33;9459;121;saying, that lovely lady: ‘I have told him why.;kirkpatrick
2;33;9460;122;Both this – I’m sure of it – and other things;kirkpatrick
2;33;9461;123;are not concealed from him by Lethe’s stream.’;kirkpatrick
